맥도날드	NNG
민트라떼	NNG
민트시럽	NNG
민트향	NNG
냉동필라프	NNG
내맘대로	NNG
복지카드	NNG
원플러스원	NNG
커플요금제	NNG
VIP고객	NNG
라자냐	NNG
바닐라딜라이트	NNG
애플그린씨	NNG
할리스	NNG
공용	NNG
유로드립	NNG
큐브라떼	NNG
얼린	NNG
다콰즈	NNG
레몬차	NNG
레몬유자차	NNG
레몬청	NNG
유자청	NNG
13400원	NNG
진저라떼	NNG
진저러떼	NNG
생강청	NNG
식혜	NNG
작은거	NNG
큰거	NNG
2800원	NNG
방문	NNG
말린	NNG
100퍼센트	NNG
3개월	NNG
베니스카푸치노	NNG
바닐라카푸치노	NNG
아그로타타마	NNG
유기농	NNG
사탕수수	NNG
구간	NNG
20원	NNG
땅콩카라멜라떼	NNG
땅콩	NNG
브이	NNG
벤티사이즈	NNG
알	NNG
카라멜마끼야또	NNG
레귤러사이즈	NNG
천오백원	NNG
10잔	NNG
85도	NNG
인터넷판매	NNG
SNS	NNG
인스타	NNG
페이스북	NNG
몇시	NNG
시나몬가루	NNG
제도	NNG
커피찌꺼기	NNG
